Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,TotalIncome,LoanIncomeRatio,EMI,EstimatedSavings,StabilityScore,DebtStress,Loan_Status
Male,Yes,2,Not Graduate,No,18439,3244,135,360,1,21683,0.006225788599889319,0.375,4336.6,7227.666666666667,1.7293857221914775e-05,1
Female,Yes,3,Not Graduate,Yes,19447,1040,509,300,1,20487,0.024843811011323703,1.6966666666666668,4097.400000000001,5121.75,8.281270337107901e-05,1
Female,Yes,2,Graduate,No,13192,2273,374,300,1,15465,0.02418207681365576,1.2466666666666666,3093.0,5155.0,8.060692271218587e-05,1
Male,No,1,Not Graduate,Yes,2540,3629,571,180,0,6169,0.09254457050243112,3.172222222222222,1233.8000000000002,3084.5,0.000514136502791284,1
Female,No,3,Not Graduate,Yes,4186,2114,538,300,0,6300,0.08538327249642914,1.7933333333333332,1260.0,1575.0,0.00028461090832143047,1
Female,Yes,0,Not Graduate,Yes,14166,7364,446,180,0,21530,0.020714318889043706,2.477777777777778,4306.0,21530.0,0.00011507954938357613,1
Male,No,0,Not Graduate,No,4053,1677,404,240,1,5730,0.07049380561856569,1.6833333333333333,1146.0,5730.0,0.00029372419007735705,1
Female,No,3,Not Graduate,Yes,3279,3094,337,240,1,6373,0.0528710385942893,1.4041666666666666,1274.6000000000001,1593.25,0.00022029599414287207,1
Female,Yes,1,Not Graduate,Yes,14686,9190,508,240,1,23876,0.02127570465301336,2.1166666666666667,4775.2,11938.0,8.864876938755567e-05,1
Male,No,0,Not Graduate,Yes,17959,5873,673,240,0,23832,0.028238157177023455,2.8041666666666667,4766.400000000001,23832.0,0.00011765898823759773,1
Male,Yes,0,Graduate,No,6557,2284,585,240,1,8841,0.06616150192264193,2.4375,1768.2,8841.0,0.00027567292467767473,1
Male,Yes,2,Not Graduate,Yes,3762,5052,340,180,1,8814,0.038570618264322176,1.8888888888888888,1762.8000000000002,2938.0,0.00021428121257956764,1
Female,No,2,Not Graduate,No,11808,7062,217,240,1,18870,0.011499125642520269,0.9041666666666667,3774.0,6290.0,4.791302351050112e-05,1
Male,No,1,Not Graduate,Yes,18276,1589,670,180,1,19865,0.0337259639585221,3.7222222222222223,3973.0,9932.5,0.00018736646643623388,1
Male,No,3,Not Graduate,No,18992,9353,477,240,1,28345,0.016827771114090173,1.9875,5669.0,7086.25,7.011571297537572e-05,1
Male,Yes,1,Graduate,Yes,6688,2520,539,180,1,9208,0.05852969920729721,2.9944444444444445,1841.6000000000001,4604.0,0.0003251649955960956,1
Male,Yes,3,Graduate,Yes,10302,4648,404,180,1,14950,0.027021603906093237,2.2444444444444445,2990.0,3737.5,0.000150120021700518,1
Male,No,0,Graduate,No,6557,5729,245,180,1,12286,0.019939773744608123,1.3611111111111112,2457.2000000000003,12286.0,0.00011077652080337846,1
Male,No,2,Graduate,No,5498,694,594,300,1,6192,0.09591474245115453,1.98,1238.4,2064.0,0.0003197158081705151,1
Female,No,1,Graduate,Yes,10364,7807,60,180,1,18171,0.003301782962799912,0.3333333333333333,3634.2000000000003,9085.5,1.8343238682221733e-05,1
Female,No,1,Graduate,No,5177,3683,631,180,1,8860,0.07121092427491253,3.5055555555555555,1772.0,4430.0,0.0003956162459717363,1
Male,Yes,3,Not Graduate,Yes,7296,6704,305,240,1,14000,0.02178415827440897,1.2708333333333333,2800.0,3500.0,9.076732614337071e-05,1
Male,No,3,Graduate,Yes,15950,7368,445,180,1,23318,0.019083151078519663,2.4722222222222223,4663.6,5829.5,0.0001060175059917759,1
Male,Yes,1,Graduate,Yes,7863,1971,458,180,1,9834,0.04656837824097611,2.5444444444444443,1966.8000000000002,4917.0,0.00025871321244986726,1
Female,Yes,3,Not Graduate,No,9623,9695,411,360,1,19318,0.021274393084528186,1.1416666666666666,3863.6000000000004,4829.5,5.909553634591162e-05,1
Female,No,1,Graduate,Yes,9722,8055,308,300,1,17777,0.017324783440206996,1.0266666666666666,3555.4,8888.5,5.774927813402332e-05,1
Female,No,1,Not Graduate,No,15154,4218,52,360,0,19372,0.0026841480410881124,0.14444444444444443,3874.4,9686.0,7.455966780800311e-06,1
Female,No,1,Not Graduate,Yes,19284,1868,133,240,1,21152,0.006287524228241857,0.5541666666666667,4230.400000000001,10576.0,2.6198017617674405e-05,1
Female,Yes,0,Graduate,No,5571,1671,205,300,1,7242,0.028303189286207373,0.6833333333333333,1448.4,7242.0,9.43439642873579e-05,1
Female,No,3,Not Graduate,No,10308,9274,225,300,1,19582,0.011489557269059899,0.75,3916.4,4895.5,3.829852423019966e-05,1
Female,No,2,Graduate,Yes,4286,1728,521,360,1,6014,0.08661679135494597,1.4472222222222222,1202.8,2004.6666666666667,0.00024060219820818324,1
Female,Yes,2,Graduate,No,2370,7632,668,300,0,10002,0.06677996601019694,2.2266666666666666,2000.4,3334.0,0.00022259988670065645,1
Female,No,3,Not Graduate,Yes,5696,6403,473,360,1,12099,0.03909090909090909,1.3138888888888889,2419.8,3024.75,0.00010858585858585858,1
Male,Yes,1,Not Graduate,Yes,13296,6092,183,180,1,19388,0.009438341327556863,1.0166666666666666,3877.6000000000004,9694.0,5.243522959753812e-05,1
Male,No,2,Graduate,Yes,4239,2142,429,360,0,6381,0.06722030711375744,1.1916666666666667,1276.2,2127.0,0.00018672307531599288,1
Male,Yes,2,Not Graduate,Yes,2440,9340,326,300,1,11780,0.02767167473049826,1.0866666666666667,2356.0,3926.6666666666665,9.223891576832754e-05,1
Male,No,3,Not Graduate,Yes,1840,6184,285,300,1,8024,0.03551401869158879,0.95,1604.8000000000002,2006.0,0.00011838006230529595,1
Female,No,2,Graduate,No,5633,6010,62,240,1,11643,0.005324630711095843,0.25833333333333336,2328.6,3881.0,2.2185961296232684e-05,1
Female,Yes,1,Graduate,Yes,18543,253,391,240,1,18796,0.020801191679523327,1.6291666666666667,3759.2000000000003,9398.0,8.667163199801387e-05,1
Male,Yes,3,Not Graduate,No,11725,4102,84,240,0,15827,0.00530705079605762,0.35,3165.4,3956.75,2.211271165024008e-05,1
Female,No,1,Graduate,No,11252,3542,608,240,1,14794,0.04109496451503886,2.533333333333333,2958.8,7397.0,0.00017122901881266191,1
Male,Yes,2,Graduate,Yes,4957,2775,263,300,1,7732,0.03401008664166559,0.8766666666666667,1546.4,2577.3333333333335,0.00011336695547221864,1
Female,Yes,2,Graduate,No,11348,7678,461,240,1,19026,0.024228727597624428,1.9208333333333334,3805.2000000000003,6342.0,0.00010095303165676845,1
Male,Yes,1,Graduate,Yes,10741,6212,454,360,0,16953,0.02677834139436121,1.261111111111111,3390.6000000000004,8476.5,7.438428165100337e-05,1
Female,Yes,0,Graduate,No,1953,4637,543,180,1,6590,0.08238507055075102,3.0166666666666666,1318.0,6590.0,0.0004576948363930612,1
Female,No,2,Graduate,No,11396,6034,208,300,1,17430,0.011932763467385692,0.6933333333333334,3486.0,5810.0,3.9775878224618975e-05,1
Male,No,0,Graduate,No,12476,8457,686,240,1,20933,0.032769657017292446,2.8583333333333334,4186.6,20933.0,0.00013654023757205184,1
Female,Yes,2,Not Graduate,Yes,17372,6476,159,300,1,23848,0.006666946203195102,0.53,4769.6,7949.333333333333,2.2223154010650343e-05,1
Male,Yes,0,Graduate,No,2318,3148,598,240,1,5466,0.10938357417230657,2.4916666666666667,1093.2,5466.0,0.0004557648923846107,1
Male,Yes,0,Not Graduate,Yes,6368,3359,575,300,0,9727,0.059107730263157895,1.9166666666666667,1945.4,9727.0,0.00019702576754385967,1
Male,Yes,0,Not Graduate,No,17896,1004,396,240,1,18900,0.020951272419448705,1.65,3780.0,18900.0,8.729696841436961e-05,1
Male,No,1,Not Graduate,No,13671,4717,685,180,1,18388,0.037250530208276685,3.8055555555555554,3677.6000000000004,9194.0,0.0002069473900459816,1
Female,No,0,Graduate,No,2420,3271,328,240,1,5691,0.05762473647224174,1.3666666666666667,1138.2,5691.0,0.0002401030686343406,1
Female,Yes,0,Graduate,No,11006,209,528,360,1,11215,0.047075606276747506,1.4666666666666666,2243.0,11215.0,0.00013076557299096528,1
Female,Yes,0,Not Graduate,Yes,7975,9079,160,300,1,17054,0.009381413075344474,0.5333333333333333,3410.8,17054.0,3.127137691781491e-05,1
Male,Yes,2,Graduate,Yes,3517,5539,685,300,1,9056,0.07563210776195207,2.283333333333333,1811.2,3018.6666666666665,0.0002521070258731736,1
Female,No,0,Not Graduate,No,9457,153,480,360,1,9610,0.049942773904900636,1.3333333333333333,1922.0,9610.0,0.00013872992751361288,1
Male,Yes,2,Graduate,No,17730,3593,591,360,1,21323,0.02771525042205965,1.6416666666666666,4264.6,7107.666666666667,7.698680672794348e-05,1
Female,No,0,Graduate,Yes,10920,8606,164,180,0,19526,0.008398627541352998,0.9111111111111111,3905.2000000000003,19526.0,4.665904189640554e-05,1
Female,Yes,0,Not Graduate,Yes,6292,1284,139,300,1,7576,0.01834499142140689,0.4633333333333333,1515.2,7576.0,6.114997140468963e-05,1
Female,No,1,Not Graduate,Yes,14737,3148,261,180,1,17885,0.014592418651459242,1.45,3577.0,8942.5,8.10689925081069e-05,1
Male,Yes,2,Not Graduate,Yes,17751,768,599,300,1,18519,0.03234341252699784,1.9966666666666666,3703.8,6173.0,0.0001078113750899928,1
Female,No,0,Graduate,No,12207,9174,644,300,0,21381,0.03011879150687494,2.1466666666666665,4276.2,21381.0,0.00010039597168958313,1
Female,Yes,2,Not Graduate,No,2938,5607,588,180,0,8545,0.06880411888602855,3.2666666666666666,1709.0,2848.3333333333335,0.0003822451049223808,1
Male,Yes,2,Graduate,Yes,5043,3202,409,300,0,8245,0.04959980596652923,1.3633333333333333,1649.0,2748.3333333333335,0.0001653326865550974,1
Female,Yes,3,Graduate,Yes,12867,2787,535,300,1,15654,0.03417438518045353,1.7833333333333334,3130.8,3913.5,0.00011391461726817843,1
Male,No,1,Graduate,Yes,19665,2210,421,180,1,21875,0.01924483452185043,2.338888888888889,4375.0,10937.5,0.00010691574734361351,1
Female,Yes,1,Not Graduate,Yes,17020,9230,264,240,1,26250,0.010056759742486,1.1,5250.0,13125.0,4.1903165593691674e-05,1
Male,No,1,Not Graduate,Yes,7843,7399,64,180,1,15242,0.004198648559994752,0.35555555555555557,3048.4,7621.0,2.3325825333304176e-05,1
Male,No,3,Not Graduate,Yes,3763,6338,308,300,1,10101,0.030489012076816473,1.0266666666666666,2020.2,2525.25,0.0001016300402560549,1
Female,Yes,3,Graduate,No,11661,8733,512,360,0,20394,0.025104192203971563,1.4222222222222223,4078.8,5098.5,6.973386723325434e-05,1
Male,Yes,1,Graduate,No,1711,358,169,240,1,2069,0.08164251207729468,0.7041666666666667,413.8,1034.5,0.0003401771336553945,1
Male,Yes,3,Not Graduate,No,15309,849,177,360,1,16158,0.010953648121789715,0.49166666666666664,3231.6000000000004,4039.5,3.042680033830476e-05,1
Male,No,3,Graduate,Yes,8527,7498,572,240,1,16025,0.03569200049918882,2.3833333333333333,3205.0,4006.25,0.00014871666874662008,1
Male,Yes,3,Graduate,Yes,1831,4522,694,360,1,6353,0.10922253698457665,1.9277777777777778,1270.6000000000001,1588.25,0.00030339593606826845,1
Male,No,1,Not Graduate,Yes,9669,2544,374,240,1,12213,0.030620599312264615,1.5583333333333333,2442.6,6106.5,0.00012758583046776922,1
Male,No,1,Not Graduate,No,10633,1831,369,180,1,12464,0.0296028880866426,2.05,2492.8,6232.0,0.00016446048937023664,1
Female,Yes,1,Not Graduate,Yes,16091,1472,555,240,1,17563,0.03159872466408563,2.3125,3512.6000000000004,8781.5,0.00013166135276702345,1
Male,Yes,3,Graduate,Yes,17625,9628,575,240,1,27253,0.021097820503412343,2.3958333333333335,5450.6,6813.25,8.790758543088477e-05,1
Male,Yes,1,Graduate,No,2227,329,99,240,0,2556,0.038717246773562766,0.4125,511.20000000000005,1278.0,0.00016132186155651154,0
Female,Yes,3,Graduate,Yes,12554,5851,633,300,1,18405,0.03439095946973813,2.11,3681.0,4601.25,0.00011463653156579376,1
Female,Yes,0,Graduate,No,4743,7032,118,360,1,11775,0.010020380434782608,0.3277777777777778,2355.0,11775.0,2.7834390096618356e-05,1
Female,Yes,3,Graduate,No,18532,5266,440,180,1,23798,0.01848817177192319,2.4444444444444446,4759.6,5949.5,0.00010271206539957329,1
Female,No,2,Not Graduate,Yes,6595,4354,432,360,1,10949,0.03945205479452055,1.2,2189.8,3649.6666666666665,0.0001095890410958904,1
Female,No,1,Graduate,No,15309,6435,65,360,1,21744,0.0029891929179121637,0.18055555555555555,4348.8,10872.0,8.303313660867121e-06,1
Female,No,1,Graduate,Yes,12429,7978,488,180,0,20407,0.02391219129753038,2.7111111111111112,4081.4,10203.5,0.00013284550720850212,1
Female,Yes,2,Graduate,No,16342,4238,617,300,0,20580,0.029979106943297217,2.0566666666666666,4116.0,6860.0,9.993035647765738e-05,1
Male,No,3,Not Graduate,Yes,18893,6112,666,240,1,25005,0.026633607934095818,2.775,5001.0,6251.25,0.00011097336639206591,1
Male,No,0,Not Graduate,No,3050,4722,181,300,1,7772,0.02328573266435096,0.6033333333333334,1554.4,7772.0,7.761910888116987e-05,1
Female,No,2,Not Graduate,Yes,10495,1388,609,300,1,11883,0.051245371928643556,2.03,2376.6,3961.0,0.00017081790642881184,1
Male,No,2,Graduate,No,16666,4185,297,240,1,20851,0.014243238058699405,1.2375,4170.2,6950.333333333333,5.934682524458086e-05,1
Male,No,3,Not Graduate,No,8992,8911,322,360,1,17903,0.017984807864164433,0.8944444444444445,3580.6000000000004,4475.75,4.995779962267898e-05,1
Male,Yes,1,Not Graduate,No,14001,3235,672,240,1,17236,0.03898590241921448,2.8,3447.2000000000003,8618.0,0.00016244126008006034,1
Female,Yes,3,Not Graduate,Yes,17067,4576,398,180,1,21643,0.018388467935686565,2.2111111111111112,4328.6,5410.75,0.0001021581551982587,1
Female,No,2,Graduate,Yes,14765,1100,533,240,1,15865,0.033593848481028615,2.220833333333333,3173.0,5288.333333333333,0.00013997436867095256,1
Male,No,2,Not Graduate,No,6924,8864,599,360,1,15788,0.037937804800810694,1.663888888888889,3157.6000000000004,5262.666666666667,0.00010538279111336304,1
Female,No,1,Graduate,Yes,15586,8708,406,300,1,24294,0.016711257460382795,1.3533333333333333,4858.8,12147.0,5.570419153460931e-05,1
Male,Yes,1,Graduate,No,4661,2532,367,300,1,7193,0.05101473450097303,1.2233333333333334,1438.6000000000001,3596.5,0.00017004911500324344,1
Male,Yes,1,Not Graduate,Yes,10715,7770,682,240,0,18485,0.03689278372822677,2.841666666666667,3697.0,9242.5,0.00015371993220094488,1
Male,No,3,Graduate,No,8117,3670,97,180,1,11787,0.008228707159823549,0.5388888888888889,2357.4,2946.75,4.5715039776797496e-05,1
Male,Yes,1,Not Graduate,Yes,13426,781,59,360,0,14207,0.00415259009009009,0.1638888888888889,2841.4,7103.5,1.1534972472472473e-05,1
Female,Yes,2,Graduate,No,16592,3523,282,300,0,20115,0.014018691588785047,0.94,4023.0,6705.0,4.672897196261682e-05,1
Female,No,2,Not Graduate,No,17660,6131,85,240,0,23791,0.0035726294552790856,0.3541666666666667,4758.2,7930.333333333333,1.4885956063662856e-05,1
Female,Yes,0,Not Graduate,No,19060,4782,462,180,1,23842,0.01937675628066938,2.566666666666667,4768.400000000001,23842.0,0.00010764864600371878,1
Male,Yes,3,Not Graduate,No,17138,9781,511,180,1,26919,0.018982169390787517,2.838888888888889,5383.8,6729.75,0.00010545649661548622,1
Female,No,0,Graduate,Yes,3733,4995,53,300,1,8728,0.006071714973078245,0.17666666666666667,1745.6000000000001,8728.0,2.0239049910260817e-05,1
Male,Yes,2,Not Graduate,No,6200,1501,93,300,1,7701,0.012074785769929888,0.31,1540.2,2567.0,4.024928589976629e-05,1
Female,Yes,0,Graduate,Yes,12527,3080,617,360,1,15607,0.03953100973859559,1.7138888888888888,3121.4,15607.0,0.00010980836038498775,1
Male,No,2,Not Graduate,Yes,9360,9268,603,180,1,18628,0.032368887218852324,3.35,3725.6000000000004,6209.333333333333,0.00017982715121584627,1
Male,Yes,0,Graduate,No,9026,9292,304,360,1,18318,0.016594792292155686,0.8444444444444444,3663.6000000000004,18318.0,4.609664525598801e-05,1
Male,Yes,1,Graduate,Yes,7059,502,163,180,1,7561,0.021555144141761438,0.9055555555555556,1512.2,3780.5,0.00011975080078756355,1
Female,No,0,Not Graduate,Yes,8232,9531,446,180,1,17763,0.025106957892366583,2.477777777777778,3552.6000000000004,17763.0,0.00013948309940203658,1
Female,No,1,Not Graduate,Yes,4013,3885,223,240,1,7898,0.028231421698949235,0.9291666666666667,1579.6000000000001,3949.0,0.00011763092374562181,1
Female,No,1,Not Graduate,No,9330,8009,304,300,1,17339,0.017531718569780853,1.0133333333333334,3467.8,8669.5,5.843906189926952e-05,1
Female,Yes,3,Not Graduate,Yes,16281,623,515,180,1,16904,0.03046435965690624,2.861111111111111,3380.8,4226.0,0.000169246442538368,1
Male,No,1,Not Graduate,Yes,9410,1050,326,360,1,10460,0.03116336870280088,0.9055555555555556,2092.0,5230.0,8.656491306333577e-05,1
Female,Yes,1,Graduate,No,17347,7385,513,300,1,24732,0.020741519427485547,1.71,4946.400000000001,12366.0,6.913839809161848e-05,1
Female,No,0,Not Graduate,No,7149,6081,551,360,1,13230,0.04164462247751493,1.5305555555555554,2646.0,13230.0,0.0001156795068819859,1
Male,Yes,2,Not Graduate,Yes,18980,5484,490,300,1,24464,0.020028612303290415,1.6333333333333333,4892.8,8154.666666666667,6.676204101096805e-05,1
Male,No,3,Graduate,No,10620,3772,118,300,1,14392,0.008198429792260126,0.3933333333333333,2878.4,3598.0,2.7328099307533754e-05,1
Male,No,1,Not Graduate,Yes,3451,3916,558,180,1,7367,0.07573289902280131,3.1,1473.4,3683.5,0.0004207383279044517,1
Female,No,3,Not Graduate,Yes,11665,4018,375,240,1,15683,0.023909716908951797,1.5625,3136.6000000000004,3920.75,9.962382045396583e-05,1
Male,No,0,Graduate,Yes,15852,1329,116,180,0,17181,0.006751251309509952,0.6444444444444445,3436.2000000000003,17181.0,3.7506951719499734e-05,1
Male,Yes,1,Not Graduate,No,11246,4114,353,300,1,15360,0.022980274721697808,1.1766666666666667,3072.0,7680.0,7.66009157389927e-05,1
Male,No,0,Not Graduate,Yes,12470,3367,533,180,1,15837,0.03365323904533401,2.9611111111111112,3167.4,15837.0,0.00018696243914074448,1
Female,No,3,Not Graduate,No,10686,8095,597,180,1,18781,0.03178575231604728,3.316666666666667,3756.2000000000003,4695.25,0.00017658751286692934,1
Male,Yes,0,Graduate,No,10304,5141,466,300,1,15445,0.03016962320341836,1.5533333333333332,3089.0,15445.0,0.0001005654106780612,1
Female,No,3,Not Graduate,Yes,2095,3951,208,300,1,6046,0.034397221762857616,0.6933333333333334,1209.2,1511.5,0.00011465740587619205,1
Female,Yes,0,Graduate,No,9375,5084,198,180,1,14459,0.013692946058091286,1.1,2891.8,14459.0,7.60719225449516e-05,1
Male,No,3,Not Graduate,No,7472,1573,76,180,1,9045,0.00840150342692903,0.4222222222222222,1809.0,2261.25,4.6675019038494606e-05,1
Male,No,2,Graduate,No,17382,2634,633,180,1,20016,0.03162312034770445,3.5166666666666666,4003.2000000000003,6672.0,0.00017568400193169139,1
Female,No,0,Not Graduate,No,2358,2768,297,360,1,5126,0.05792861322410767,0.825,1025.2,5126.0,0.00016091281451141018,1
Male,Yes,0,Graduate,No,7019,5302,150,180,1,12321,0.012173348482389223,0.8333333333333334,2464.2000000000003,12321.0,6.762971379105123e-05,1
Male,No,2,Graduate,Yes,11480,6250,145,360,1,17730,0.008177767751395861,0.4027777777777778,3546.0,5910.0,2.271602153165517e-05,1
Female,No,2,Graduate,No,5817,1211,433,240,1,7028,0.06160193484137146,1.8041666666666667,1405.6000000000001,2342.6666666666665,0.00025667472850571444,1
Female,No,0,Graduate,Yes,13644,8967,331,360,1,22611,0.014638245179550681,0.9194444444444444,4522.2,22611.0,4.066179216541856e-05,1
Male,Yes,2,Graduate,Yes,14379,5955,371,180,0,20334,0.018244406196213425,2.061111111111111,4066.8,6778.0,0.00010135781220118569,1
Female,Yes,1,Graduate,Yes,2530,1160,445,240,1,3690,0.12056353291790843,1.8541666666666667,738.0,1845.0,0.0005023480538246185,1
Male,No,3,Not Graduate,Yes,10987,5977,327,360,1,16964,0.01927497789566755,0.9083333333333333,3392.8,4241.0,5.354160526574319e-05,1
Male,Yes,3,Not Graduate,Yes,14805,7041,578,360,0,21846,0.02645672174669291,1.6055555555555556,4369.2,5461.5,7.349089374081365e-05,1
Male,No,3,Graduate,Yes,11755,2383,312,300,1,14138,0.02206662423085084,1.04,2827.6000000000004,3534.5,7.355541410283612e-05,1
Female,No,1,Graduate,No,2947,5876,668,240,1,8823,0.0757026291931097,2.783333333333333,1764.6000000000001,4411.5,0.00031542762163795705,1
Male,No,2,Graduate,No,11737,3540,629,300,1,15277,0.041170310250032725,2.0966666666666667,3055.4,5092.333333333333,0.0001372343675001091,1
Male,No,2,Graduate,No,4350,4635,689,240,1,8985,0.07667482750945916,2.870833333333333,1797.0,2995.0,0.00031947844795607983,1
Male,No,0,Not Graduate,Yes,13453,1095,342,360,1,14548,0.023506770224757716,0.95,2909.6000000000004,14548.0,6.529658395766032e-05,1
Female,No,2,Graduate,No,9606,5901,343,300,0,15507,0.022117616713954086,1.1433333333333333,3101.4,5169.0,7.372538904651362e-05,1
Female,No,0,Not Graduate,No,11500,8215,657,180,1,19715,0.03332318928788801,3.65,3943.0,19715.0,0.0001851288293771556,1
Female,Yes,1,Not Graduate,No,11003,1079,444,360,1,12082,0.03674584126458661,1.2333333333333334,2416.4,6041.0,0.00010207178129051836,1
Female,Yes,3,Graduate,Yes,16993,8370,562,240,1,25363,0.022157388424538717,2.341666666666667,5072.6,6340.75,9.232245176891132e-05,1
Female,Yes,3,Graduate,No,5555,2847,229,240,1,8402,0.027252171843389267,0.9541666666666667,1680.4,2100.5,0.00011355071601412194,1
